Closed order cannot be cancelled. Unclose to cancel.,Để khép kín không thể bị hủy bỏ. Khám phá hủy.,
Closing (Cr),Đóng cửa (Cr),
Closing (Dr),Đóng cửa (Dr),
Closing (Opening + Total),Đóng cửa (Mở + Tổng cộng),
Closing Account {0} must be of type Liability / Equity,Đóng tài khoản {0} phải được loại trách nhiệm pháp lý / Vốn chủ sở hữu,
Closing Account Head,Đóng Trưởng Tài khoản,
Closing Amount,Số tiền đóng,
Closing Balance,Số dư cuối kỳ,
Closing Date,Ngày Đóng cửa,
Closing Fiscal Year,Đóng cửa năm tài chính,
Closing Notes,Ghi chú kết thúc,
Closing Text,Đóng văn bản,
Clutch Plate,Clutch tấm,
CN,CN,
Coated,Tráng,
Code,Code,
Codification Table,Bảng mã hoá,
Collapse All,Thu gọn tất cả,
Collect Fee for Patient Registration,Thu Phí Đăng ký Bệnh nhân,
Collect Progress,Thu thập tiến độ,
Collect Registration Fee,Thu phí đăng ký,
Collected Amount,Số tiền đã thu,
Collected By,Sưu tầm bởi,
Collected On,Đã thu thập vào,
Collection Datetime,Bộ sưu tập Datetime,
Collection Details,Chi tiết bộ sưu tập,
Collection Details: ,Chi tiết Bộ sưu tập:,
Collection Factor (=1 LP),Yếu tố thu thập (= 1 LP),
Collection Rules,Quy tắc thu thập,
Collection Temperature ,Nhiệt độ Bộ sưu tập,
Collection Tier,Bộ sưu tập Tier,
Colony Population,Dân số Thuộc địa,
Colony UOM,UOM thuộc địa,
Color,Màu,
Colour,Màu,
Column in Bank File,Cột trong tập tin ngân hàng,
Combined invoice portion must equal 100%,Phần hóa đơn kết hợp phải bằng 100%,
Comment,Bình luận,
Comments,Thẻ chú thích,
Commercial,Thương mại,
Commission,Hoa hồng bán hàng,
Commission on Sales,Hoa hồng trên doanh thu,
Commission Rate,Tỷ lệ hoa hồng,
Commission Rate (%),Hoa hồng Tỷ lệ (%),
Commission Rate %,Tỷ lệ hoa hồng%,
Commission rate cannot be greater than 100,Tỷ lệ hoa hồng không có thể lớn hơn 100,
Common Name,Tên gọi chung,
Communication,Liên lạc,
Communication Medium,Thông tin liên lạc trung,
Communication Medium Timeslot,Truyền thông Timeslot,
Communication Medium Type,Loại trung bình,
Community Forum,Cộng đồng Diễn đàn,
Compact Item Print,Nhỏ gọn mục Print,
Companies,Các công ty,
Company,Công ty,
Company (not Customer or Supplier) master.,Quản trị Công ty (không phải khách hàng hoặc nhà cung cấp),
Company {0} already exists. Continuing will overwrite the Company and Chart of Accounts,Công ty {0} đã tồn tại. Tiếp tục sẽ ghi đè Công ty và Hệ thống tài khoản,
Company {0} does not exist,Công ty {0} không tồn tại,
Company Abbreviation,Công ty viết tắt,
Company Abbreviation cannot have more than 5 characters,Tên viết tắt của công ty không thể có nhiều hơn 5 ký tự,
Company Account,Tài khoản công ty,
Company Address,Địa chỉ công ty,
Company Address Chinese,Địa chỉ công ty tiếng Hoa,
Company Address English,Địa chỉ công ty tiếng Anh,
Company Address Name,Tên địa chỉ công ty,
Company Bank Account,Tài khoản ngân hàng công ty,
Company currencies of both the companies should match for Inter Company Transactions.,Tiền công ty của cả hai công ty phải khớp với Giao dịch của Công ty Liên doanh.,
Company Description,Mô tả công ty,
Company Description for website homepage,Công ty Mô tả cho trang chủ của trang web,
Company Email,Email công ty,
Company field is required,Lĩnh vực công ty là bắt buộc,
Company GSTIN,GSTIN công ty,
Company ID,ID công ty,
Company Info,Thông tin công ty,
Company is manadatory for company account,Công ty là manadatory cho tài khoản công ty,
Company List,Danh sách Công ty,
Company Logo,Logo Công ty,
Company Name,Tên công ty,
Company Name as per Imported Tally Data,Tên công ty theo Dữ liệu kiểm đếm đã nhập,
Company Name cannot be Company,Tên Công ty không thể công ty,
Company Name Chinese,Tên công ty tiếng Hoa,
Company Name English,Tên công ty tiếng Anh,
Company name not same,Tên công ty không giống nhau,
Company Not Linked,Công ty không được liên kết,
Company of asset {0} and purchase document {1} doesn't matches.,Công ty tài sản {0} và tài liệu mua hàng {1} không khớp.,
Company registration numbers for your reference. Tax numbers etc.,Số đăng ký công ty để bạn tham khảo. Số thuế vv,
Company Settings,Thiết lập công ty,
Company Tagline for website homepage,Công ty Tagline cho trang chủ của trang web,
Company Type,Loại hình công ty,
Compare BOMs for changes in Raw Materials and Operations,So sánh các BOM cho những thay đổi trong Nguyên liệu thô và Hoạt động,
Compare List function takes on list arguments,Chức năng So sánh Danh sách đảm nhận đối số danh sách,
Compensatory Leave Request,Yêu cầu để lại đền bù,
Compensatory leave request days not in valid holidays,Ngày yêu cầu nghỉ phép không có ngày nghỉ hợp lệ,
Compensatory Off,Nghỉ làm bù,
Competitor,Đối thủ cạnh tranh,
Competitor Name,Tên đối thủ cạnh tranh,
Competitors,Đối thủ cạnh tranh,
Complaint,Lời phàn nàn,
Complaints,Khiếu nại,
Complete,Hoàn chỉnh,
Complete {0} and Consume Stock?,Hoàn thành {0} và tiêu thụ hàng?,
Complete {0}?,Hoàn thành {0}?,
Complete and Consume,Hoàn thành và tiêu thụ,
Completed,Hoàn thành,
Completed By,Hoàn thành bởi,
Completed Operation,Hoàn thành hoạt động,
Completed Orders,Đơn hàng đã hoàn thành,
Completed Qty,Số lượng hoàn thành,
Completed Qty cannot be greater than 'Qty to Manufacture',Số lượng đã hoàn thành không được lớn hơn &#39;Số lượng để sản xuất&#39;,
Completed Quantity,Số lượng hoàn thành,
Completed Work Orders,Đơn đặt hàng Hoàn thành,
Completion,Hoàn thành,
Completion By,Hoàn thành bởi,
Completion Date,Ngày kết thúc,
Completion Status,Tình trạng hoàn thành,
Component,Hợp phần,
Component properties and references ,Thuộc tính thành phần và tham chiếu,
Component Type,Loại thành phần,
Components,Các thành phần,
Compound,Hợp chất,
Compound Test Result,Kết quả thử nghiệm hỗn hợp,
Comprehensive Insurance,Bảo hiểm toàn diện,
Computer,Máy tính,
Condition,Điều kiện,
Condition and Formula,Điều kiện và công thức,
Condition and formula,Điều kiện và công thức,
Conditions,Điều kiện,
Conditions and Formula variable and example,Điều kiện và biến công thức và ví dụ,
Conditions will be applied on all the selected items combined. ,Điều kiện sẽ được áp dụng trên tất cả các mục đã chọn kết hợp.,
Conference,Hội nghị,
Configuration,Cấu hình,
Configure,Cấu hình,
Configure {0},Định cấu hình {0},
Configure a service Item for {0},Định cấu hình một Mục dịch vụ cho {0},
Configure the default Price List when creating a new Purchase transaction. Item prices will be fetched from this Price List.,Định cấu hình Bảng giá mặc định khi tạo giao dịch Mua mới. Giá mặt hàng sẽ được lấy từ Bảng giá này.,
Configure the default Price List when creating a new Sales transaction. Item prices will be fetched from this Price List.,Định cấu hình Bảng giá mặc định khi tạo giao dịch Bán hàng mới. Giá mặt hàng sẽ được lấy từ Bảng giá này.,
Confirmation Date,Ngày Xác nhận,
Confirmation Message,Thông báo xác nhận,
Confirmed orders from Customers.,Đơn hàng đã được khách xác nhận,
Connect Amazon with ERPNext,Kết nối Amazon với ERPNext,
Connect Shopify with ERPNext,Kết nối Shopify với ERPNext,
Connect to Quickbooks,Kết nối với Quickbooks,
Connect your bank accounts to ERPNext,Kết nối tài khoản ngân hàng của bạn với ERPNext,
Connect your Exotel Account to ERPNext and track call logs,Kết nối tài khoản Exotel của bạn với ERPNext và theo dõi nhật ký cuộc gọi,
Connected to QuickBooks,Đã kết nối với QuickBooks,
Connecting to QuickBooks,Kết nối với QuickBooks,
Connections,Các liên kết,
Consider Accounting Dimensions,Xem xét các thứ nguyên kế toán,
Consider Tax or Charge for,Xem xét thuế hoặc phí cho,
Consider Unmarked Attendance As,Xem xét việc tham dự không được đánh dấu là,
Consolidated,"Hợp nhất, củng cố",
Consolidated Credit Note,Giấy báo có hợp nhất,
Consolidated Financial Statement,Báo cáo tài chính hợp nhất,
Consolidated Sales Invoice,Hóa đơn bán hàng tổng hợp,
Constipated,Bị ràng buộc,
Consultant,Tư vấn,
Consultant ID,ID tư vấn,
Consultation,Tư vấn,
Consultation Setup,Thiết lập tư vấn,
Consultations,Tham vấn,
Consulting,Tư vấn,
Consulting Charges: {0},Phí Tư vấn: {0},
Consumable,Tiêu hao,
Consumable Cost,Chi phí tiêu hao,
Consumable Total Amount,Tổng số tiền tiêu hao,
Consumables,Vật tư tiêu hao,
Consume Stock,Consume Stock,
Consumed,Tiêu thụ,
Consumed Amount,Số tiền được tiêu thụ,
Consumed Items,Các mặt hàng đã tiêu thụ,
Consumed Qty,Số lượng tiêu thụ,
Consumer,Khách hàng,
Consumer Key,Khóa người tiêu dùng,
Consumer Products,Sản phẩm tiêu dùng,
Consumer Secret,Bí mật người tiêu dùng,
Consumption Details,Chi tiết tiêu thụ,
Consumption Invoiced,Tiêu dùng được lập hóa đơn,
Contact,Liên hệ,
Contact Support,Liên hệ hỗ trợ,
Contact & Address,Địa chỉ và Liên hệ,
Contact Creation Failed,Tạo Liên hệ Không thành công,
Contact Desc,Mô tả Liên hệ,
Contact Details,Chi tiết Liên hệ,
Contact Email,Email Liên hệ,
Contact HTML,HTML Liên hệ,
Contact Info,Thông tin Liên hệ,
Contact Information,Thông tin liên lạc,
Contact List,Danh sách Liên hệ,
Contact Mobile No,Điện thoại Liên hệ,
Contact Name,Tên Liên hệ,
Contact No.,Mã số Liên hệ,
Contact Number,Số Liên hệ,
Contact Person,Người Liên hệ,
Contact Seller,Liên hệ với người bán,
Contact Us,Liên hệ chúng tôi,
Contact: ,Tiếp xúc:,
Container,Thùng đựng hàng,
Content,Lọc nội dung,
Content Activity,Hoạt động nội dung,
Content Masters,Thạc sĩ nội dung,
Content Question,Nội dung câu hỏi,
Content Type,Loại nội dung,
Continue,Tiếp tục,
Continue Configuration,Tiếp tục cấu hình,
Contra Entry,Contra nhập,
Contract,Hợp đồng,
Contract Number,Số hợp đồng,
Contract Details,Chi tiết hợp đồng,
Contract End Date,Ngày kết thúc hợp đồng,
Contract End Date must be greater than Date of Joining,Ngày kết thúc hợp đồng phải lớn hơn ngày gia nhập,
Contract Fulfilment Checklist,Danh sách kiểm tra thực hiện hợp đồng,
Contract Period,Thời hạn hợp đồng,
Contract Template,Mẫu hợp đồng,
Contract Template Fulfilment Terms,Điều khoản tuân thủ mẫu hợp đồng,
Contract Terms,Điều khoản hợp đồng,
Contract Terms and Conditions,Điều khoản và điều kiện hợp đồng,
Contract Liquidation, BBTL hợp đồng,
CL Number, Số BBTL,
Contribution (%),Đóng góp (%),
Contribution %,Đóng góp%,
Contribution Amount,Số tiền đóng góp,
Contribution to Net Total,Đóng góp cho tổng số,
Control Action,Hành động điều khiển,
Conversion Factor,Yếu tố chuyển đổi,
Conversion factor for default Unit of Measure must be 1 in row {0},Yếu tố chuyển đổi cho Đơn vị tính mặc định phải là 1 trong hàng {0},
Conversion Factor is mandatory,Yếu tố chuyển đổi là bắt buộc,
Conversion Rate,Tỷ lệ chuyển đổi,
Conversion rate cannot be 0 or 1,Tỷ lệ chuyển đổi không thể là 0 hoặc 1,
Convert Item Description to Clean HTML,Chuyển đổi mục Mô tả để Làm sạch HTML,
Convert to Group,Chuyển đổi cho Tập đoàn,
Convert to Non-Group,Chuyển đổi sang non-Group,
Converted,Chuyển đổi,
Converted By,Chuyển đổi bởi,
Copied From,Sao chép từ,
Copy Fields to Variant,Sao chép trường sang biến thể,
Copy From Item Group,Sao chép Từ mục Nhóm,
Copy of Invitation/Announcement,Bản sao Lời mời / Thông báo,
Copy Webhook URL,Sao chép URL Webhook,
Correct,Chính xác,
Corrective,Khắc phục,
Corrective Action,Hành động sửa chữa,
Corrective/Preventive,Khắc phục / phòng ngừa,
Cosmetics,Mỹ phẩm,
Cost,Giá cả,
Cost as on,Chi phí như trên,
